SKU	UPC	Best Buy SKU
4313-MELISSAANDDOUG_BB	000772043137	
4076_BB	000772040761	5692344
4083_BB	000772040839	5909494
4145_BB	000772041454	
4198_BB	000772041980	
4224_BB	000772042246	
3782_BB	000772037822	
3832-MELISSA_BB	000772038324	1305322880
3781_BB	000772037815	
3785_BB	000772037853	
ASONVGC77AMK2_BB	610696361721	
SLTA77V_BB	027242833067	
ALCSH0002_BB	027242709492	1304847544
ALCSH0007_BB	027242709539	1304530422
SAL1650_BB	027242830042	4762382
ASONSLTA65VRK1_BB	610696369109	
NEX7B_BB	027242833838	1305511833
ASONNEX5NKBK1_BB	610696354082	
ASONNEX5NKBK8_BB	610696356895	
ASONSLTA77VRK2_BB	610696369222	
260124_BB	050332406780	1304857291
MU6MF_BB	065030773379	
NEX7KB_BB	027242833845	3819038
ALCSH108_BB	027242771963	3395723
PCKLH7AM_BB	027242832954	1305050981
3892-MELISSA_BB	000772038928	
544_BB	000772005449	
3779_BB	000772037792	
3788_BB	000772037884	1305365245
1896-MELISSA_BB	000772018968	1305302882
3726_BB	000772037266	
3728_BB	000772037280	
3774_BB	000772037747	
1872-MELISSA_BB	000772018722	
3766-MELISSAANDDOUG_BB	000772037662	
3796-MELISSA_BB	000772037969	1305302936
3833-MELISSA_BB	000772038331	1304941693
2552-MELISSA_BB	000772025522	
3778_BB	000772037785	
643-MELISSA_BB	000772006439	
2934-MELISSA_BB	000772029346	1305302929
3061-MELISSA_BB	000772030618	
ASONNEX5NBK4_BB	610696354075	
ASONNEX5NKBK5_BB	610696354129	
ASONSEL55210K1_BB	610696360014	
ASONSLTA77VMK2_BB	639767691031	
ASONHVLF20AMK2_BB	610696360151	
ASONNEX5NKBK9_BB	610696358165	
ASONSLTA65VK2_BB	610696362254	
SLTA57_BB	027242847552	
FAEC1AM_BB	027242697669	
ASONSAL2470ZK1_BB	797734263589	
ASONSLTA77VQRK2_BB	610696369284	
ASONNEX5NKBK7_BB	610696356888	
ASONSAL1680K2_BB	718122066995	1305720303
ASONSEL18200K1_BB	610563299379	
ASONSEL55210K2_BB	610696360021	
FMC-6_BB	018359182254	5148118
3730_BB	000772037303	
3770-MELISSA_BB	000772037709	
4788-MELISSAANDDOUG_BB	000772047883	
4795-MELISSAANDDOUG_BB	000772047951	6147338
4883_BB	000772048835	
4894_BB	000772048941	6098869
1263-MELISSA_BB	50007720126381	
4575-MELISSAANDDOUG_BB	000772045759	
47_BB	000772000475	1305620313
2585_BB	000772025850	
284_BB	000772002844	
2911-MELISSA_BB	000772029117	1305596472
3554_BB	000772035545	
496-MELISSA_BB	000772004961	5692229
2586_BB	000772025867	6413311
4592-MELISSA_BB	000772045926	
PD2001-B00G60_BB	843991007609	
HVN001-X06G40_BB	843991008354	
MDH001-B00P80_BB	843991005483	1304913454
HVN001-X06G60_BB	843991008415	
MD6002-X01P60_BB	843991007548	
MDH001-G03P60_BB	843991005438	5010444
MDH001-G03P50_BB	843991005391	5010408
MDH001-T01P70_BB	843991005469	5010462
CVW62_BB	871363006158	4315088
CLEARVU3NVU_BB	871363008213	
CDVU02IP_BB	4712098413209	
MD0806A_BB	843991003373	3445585
MDH001-G03P70_BB	843991005476	5010471
MD5002-X01P50_BB	843991007524	1305372953
WP4090_BB	010343883000	5515739
ERC23BR_BB	010343811508	5316206
ASONSAL2028K2_BB	609722082495	4763627
ASONSAL75300BK2_BB	610696351364	
ASONSEL18200K2_BB	610563299904	
SLTA77VM_BB	027242846166	
SEL50F18_BB	027242829985	5014353
ASONSAL1680K3_BB	797734264067	
ASONNEX5NBK2_BB	610696354051	5614366
ASONSAL35F18K1_BB	609728168612	
SHL1AM_BB	027242761865	
NEX5NB_BB	027242830875	
SEL24F18Z_BB	027242830004	5276826
STPSS4AMP_BB	027242749429	
LCSEB50B_BB	027242829862	1304652766
ALCSH106_BB	027242757752	1304490993
ASONSAL75300BK1_BB	610696351357	
ASONSLTA65VK1_BB	610696362247	
ASONSLTA65VRK2_BB	610696369116	
4201-MELISSA_BB	000772042017	
3018-MELISSA_BB	000772030182	6098429
442-MELISSA_BB	000772004428	1305365122
4550-MELISSAANDDOUG_BB	000772045506	1305266979
4130-MELISSA_BB	000772041300	
4361-MELISSA_BB	000772043618	1304606059
444_BB	000772004442	1305574227
29-MELISSA_BB	000772900294	
3049-MELISSA_BB	000772030496	
2459_BB	000772024594	
4377_BB	000772043779	1305128086
379-MELISSA_BB	000772003797	
3908_BB	000772039086	
3954_BB	000772039543	
4024_BB	000772040242	5909458
4098-MELISSA_BB	000772040983	6170153
3794_BB	000772037945	1305487978
ASONSLTA77VQRK4_BB	610696369277	
VF67CPAM_BB	027242779310	1304630504
SF16NXTQ_BB	027242825314	3303032
ASONNEX5NBK9_BB	610696358158	
ASONNEX5NKBK3_BB	610696354105	5614375
ASONSAL8514K3_BB	609722088091	5009706
SLTA65V_BB	027242833098	5276835
1967272_BB	041771967277	1305407198
1373612_BB	041771373610	1304491181
ASAL70400GK2_BB	609722088084	
STPSS4AMV_BB	027242752573	
LCSBBFB_BB	027242825666	5301729
ASAL552002K1_BB	705105100715	
ASONSLTA77VMK4_BB	639767691147	
ASONSLTA77VRK1_BB	610696369215	
WP4590_BB	010343882980	5103883
WP4023_BB	010343889545	
11002-SVAT_BB	871363020253	
11021-SVAT_BB	871363020611	
AIMVRIPT10013K1_BB	610696361738	
AIMVWT10355K1_BB	610696361615	
0G01652_BB	705487182934	
0G00203_BB	705487181371	
0G02229_BB	705487189742	5522117
130009_BB	616323200708	3900676
AROY13702K1_BB	705105115412	
RL170MX_BB	022447291728	1304395236
ATB3_BB	022447391305	
R10000_BB	850214003157	
9006501_BB	854544002323	
090049003_BB	854544002552	
VU301C_BB	871363009838	
SLTA77VQ_BB	027242833074	5046788
NEX5NKB_BB	027242830882	5487599
ASONSLTA77VMK3_BB	639767691055	
8344541_BB	041778344545	5302267
ASONSAL75300K2_BB	718122763801	1305648119
ASONSEL18200LEK1_BB	639767691017	
ASONSLTA77VRK3_BB	610696369239	
ASONHVLF43AMK2_BB	610696351159	
ASONNEX5NKBK2_BB	610696354099	
ASONSLTA65VRK3_BB	610696369123	
ASONSLTA77VMK5_BB	639767691154	
ASONSLTA77VMK6_BB	639767691161	
ASONVGC90AMK1_BB	718122077366	
ASONNEX5NBK3_BB	610696354068	
4025-MELISSA_BB	000772040259	5683219
1874_BB	000772018746	3395077
1897_BB	000772018975	
4124-MELISSA_BB	000772041249	5939422
4148_BB	000772041485	
2866-MELISSA_BB	000772028660	1305605532
286-MELISSA_BB	000772002868	
3768-MELISSAANDDOUG_BB	000772037686	
3795_BB	000772037952	1304941655
3723_BB	000772037235	1305936902
3765-MELISSAANDDOUG_BB	000772037655	
2509_BB	000772025096	
4219-MELISSA_BB	000772042192	6413393
1169_BB	000772011693	
1018-MELISSA_BB	000772010184	
3789_BB	000772037891	1305365252
ACANWPDC27K1_BB	718122067169	
1035B002_BB	013803065848	
2973B001_BB	013803098990	9798556
6185B001_BB	013803146509	
ACANEOS5DM3K2_BB	610696375919	
ACANEOSDRT3K2_BB	610563301171	
ACANPSDKITK6_BB	718122671205	
ACANPSSX260BK3_BB	610696375933	
ACAN580ACCK1_BB	718122656905	
ACANPSA3400BK2_BB	610696375018	
4637B001_BB	013803126280	3921281
ACANNB5LK4_BB	718122570935	
2562B001_BB	013803090888	1304737456
77208_BB	049383049084	3936944
4722B001_BB	013803127065	3593086
4895B002_BB	013803130416	1304490207
9320A020_BB	660685031876	1304878425
5021B001_BB	660685026216	1304682374
3118A002_BB	013803600315	5181119
4518B001_BB	013803124392	
2446B003_BB	013803088243	
1998A002_BB	082966161858	
ACAN430EXIIK2_BB	718122096466	
ACANDGB200DGK1_BB	718122113897	5015042
ACANPSA2300UK2_BB	610696374875	
ACANPSA4000BK2_BB	610696375476	
0155B002_BB	013803048186	3998209
4855B001_BB	660685023567	1305522204
5600B001_BB	660685031661	5305689
3069B001_BB	013803096712	3286129
HT66_BB	022447291759	1305511208
CX88_BB	022447291742	
WES2000_BB	022447292985	4504336
112MX_BB	022447291865	
MC14MX_BB	022447293517	4145487
AHEDHEADSK3_BB	609722086080	
AHEDHEADSK2_BB	609722086073	
01-PH35-PC35G_BB	721633105541	
01-PH25-RJ9CISCO_BB	721633105473	
MINI-MBT_BB	856777000121	
CV301-8CH-008_BB	871363008237	
01-PH25-PH35_BB		
01-PH35-PC35_BB	721633102779	5369377
01-PC35-RJ9CISCO_BB	721633105428	5369395
01-PC35-RJ9_BB	721633105411	
01-PH25-RJ9A_BB		
2387A001_BB	082966501272	1304491334
3815B001_BB	013803119329	1304789783
ACAN18135ISK1_BB	705105935034	4765616
ACAN430EXIIK1_BB	718122096664	
ACANNB4LK4_BB	718122570638	1304885898
ACANPSA3400BK1_BB	610696375025	
ACANPSE110SK3_BB	610696375766	
ACANPSS100SK3_BB	KITACANPSS100SK3	3558409
ACANRC6K4_BB	610696362322	1304995863
1036B002_BB	013803065855	
9273A001_BB	013803036817	
ACANEOSDRT3IK3_BB	609728170585	
ACANPSSDK1_BB	718122655502	1305121162
1037B002_BB	013803065862	
3834B001_BB	660685011670	
2783_BB	000772027830	4078064
4882_BB	000772048828	6413435
3700_BB	087171033532	
2932-MELISSA_BB	000772029322	1305302912
2933-MELISSA_BB	000772029339	3395086
3046-MELISSA_BB	000772030465	
2281_BB	000772022811	
AMLDPUZK12_BB	705105876436	1304945554
AMLDPUZK5_BB	705105875736	
AMLDSUSHIK1_BB	609722086783	
2055-MELISSA_BB	000772020558	1305298109
6081-MELISSA_BB	000772060813	
567_BB	000772005678	6098305
AMLDPUZK17_BB	705105876931	
AMLD5404PK1_BB	609728164195	
AMLDEASLP2PK1_BB	0000772016223	
PPRCX05_BB	068888885133	
PMP40_BB	068888896658	5105709
PMSSR_BB	033991031296	3762904
IP4SCBK_BB	033991028784	3188631
IT4MD_BB	033991029606	5461601
FPTM_BB	033991029781	
IPD2PCBL_BB	033991031869	3762931
IPDSBK_BB	033991028364	1305405682
IPAV_BB	033991035485	9274803
IDR350M_BB	033991024557	5344192
FPTAG_BB	033991029774	3396446
IPD2PCP_BB	033991031876	3762959
IPDC_BB	033991028272	
IT4K2L_BB	033991029552	4567194
CU55251_BB	4007134552517	
AF2GUFS1EN_BB	843127002607	4666449
ISGM73_BB	609098795722	
PTCDS2UI_BB	068888988384	4324787
5419-MELISSA_BB	000772054195	1305097443
6120-MELISSA_BB	000772061209	
5412_BB	000772054126	1305097436
T1057_BB	884049010578	1304660167
DGWII1086_BB	845620010868	5117076
DGWII-1104_BB	845620011049	
2056-MELISSA_BB	000772020565	1305302899
2179MLD_BB	000772021791	6170092
AMLD1263K1_BB	705105019819	
49965_BB	708026499654	
LC27029_BB	796714270296	
MS-305-S_BB	031752992831	
MS305_BB	031752992848	
KIT-CRV3_BB	029521831139	
17948_FO_BB	4005556179480	
38922_BB	3465000389222	5675401
39923-PAPO_BB	3465000399238	5675553
ACANEOSDRT3K9_BB	610696377333	5412518
2350B001_BB	750845837780	1305559545
1244B001_BB	013803064452	1304679558
1272V095_BB	660685007383	1305219692
4507B002_BB	013803123425	1238008
3298B002_BB	013803102864	9320503
6746A001_BB	013803001099	5014089
2365A001_BB	082966581137	5014574
2384B001_BB	013803086737	
1242B002_BB	013803064445	3479142
8021A001_BB	013803016840	1305402650
8029A002_BB	013803017007	
4546B001_BB	013803124279	1214381
5601B001_BB	660685031661	4162797
ACANEOSDRT3K4_BB	610563301157	
ACANEOSDRT4IK2_BB	639767693035	
HDCS-10_BB	5060212780041	
7734_BB	709942004748	1305524192
B120031_BB	709942719611	4163323
7735_BB	709942004755	
AMLDPUZK6_BB	705105875835	
AMLDROLEK2_BB	609722086752	
528_BB	000772005289	6098262
39454-PAPO_BB	3465000394547	5675483
38930_BB	3465000389307	5675438
38929_BB	3465000389291	
6030-MELISSA_BB	000772060301	
6084_BB	000772060844	
6258-MELISSA_BB	000772062589	
5272-MELISSA_BB	609722085397	
AMLDGAMEK1_BB	797734267624	1304586047
AMLDPUZK1_BB	705105877334	1305499483
5400-MELISSA_BB	000772054003	4823091
ACANEOSDRT4IK7_BB	639767692984	
2945B004_BB	660685007024	
9823A001_BB	013803044416	1305512830
ACANBGE9K1_BB	610074550297	4801293
ACANEOSDRT3IK4_BB	609728170578	
ACANNB2LHK1_BB	718122799701	5186414
ACANPSDKITK4_BB	718122670901	
ACANPSE110RK3_BB	610696375797	
1041B002_BB	013803065916	
ACANPSSX150BK2_BB	610696377814	
4727B001_BB	013803127416	
4426B002_BB	013803122251	
4409B002_BB	013803122145	
4549B001_BB	013803124316	1214863
3553B002_BB	013803108606	
DUS2_BB	817062005047	
IPD2TPUP_BB	033991031920	3762995
TFDVD7009_BB	716829907092	9829736
MID8120-4G_BB	716829781241	
ACOBMP6204GRDK1_BB	609728170226	4900202
MP620-8G_BB	716829762066	4902661
ACHICHI1125BK4_BB	797734269147	5251879
IM2500-00000_BB	825494000332	4628186
MP620-8GBLU_BB	716829762165	5547382
CV215BLU_BB	716829232156	4068443
KCD150_BB	716829631508	
MID7022-4G_BB	716829772249	2903297
MID7024-4G_BB	716829772447	
ACOBMP6204GBLK3_BB	610696365033	
ACOBMID70244GK3_BB	610696356345	4148342
ACOBMP6204GRDK2_BB	609728170233	4900211
CSMP105CHA_BB	716829231012	3227176
CVE52--BLK_BB	716829225219	4024953
ACOBMID70244GK1_BB	610563293483	
MP620-4GBLU_BB	716829762158	1304822633
804606_BB	719821121237	
APW801150K4_BB	705105078519	5186099
APW801150K7_BB	610074549604	
804410_BB	893577001231	
804405_BB	893577001187	
CVE52SVR_BB	716829225202	4902316
804-709_BB	893577001743	5189139
APW801150K9_BB	610074549628	1305120653
APW801143K1_BB	609728169787	4218996
APW801150K11_BB	610696354433	
804708_BB	893577001675	
APW801150K8_BB	610074549611	1305120646
802450_BB	410000040232	1305219654
ACAN75300K1_BB	718122066407	
ACANEOS60DK2_BB	610074552475	
ACANEOSDRT3IK1_BB	609728170608	
ACANFADC67AK1_BB	609728169152	1305120592
ACANPSA4000RK1_BB	610696375421	
ACANPSE110BK1_BB	610696375872	
ACANGB2400K2_BB	797734268782	
4530B007_BB	660685023130	
4548B001_BB	013803124286	1214745
4660A001_BB	082966440991	
3201B001_BB	013803100679	5300435
4011B001_BB	013803116113	1304679589
ACAN1820035K2_BB	705105121611	1305121001
ACAN8512LIIK2_BB	718122219612	
ACANCLI84K1_BB	718122799305	1305372083
ACANEOSDRT3IK5_BB	610563301218	1304310499
ACANET653K2_BB	610696362346	1305120714
ACANEW83FK1_BB	718122219025	
5020B001_BB	660685026193	5305661
3186B001_BB	013803099928	
0301B001_BB	013803053135	
1594B001_BB	013803071092	3944102
4077B001_BB	013803119336	
V321170BW000_BB	050332181755	1304678315
ACAN55250K2_BB	899915225536	
ACANEOSDRT3RK1_BB	639767694100	
ACANEOSDRT4IK3_BB	639767693028	
ACANEOSDRT4IK5_BB	639767693004	
ACANHFR20RK1_BB	610563297139	
0284B002_BB	013803050424	
804701_BB	893577001286	
804706_BB	893577001699	4209807
801140_BB	893577001521	4209752
804-705_BB	893577001668	1305043822
804402_BB	893577001309	
APW801150K5_BB	705105079813	
APW801150K6_BB	610074549598	
804406_BB	893577001064	
APW801150K3_BB	705105076614	
APW801150K10_BB	610696354402	5412397
801143_BB	893577001538	4209761
801-130_BB	893577001811	1304682732
801150_BB	893577001545	4209789
804404_BB	893577001125	5171331
APW801140K1_BB	705105079318	
APW801150K1_BB	718122104291	5015024
ACANPSSX260GK3_BB	610696375667	
4728B001_BB	013803127423	1305510584
4530B008_BB	660685023147	1214909
3466B001_BB	013803106589	
3558B007RB_BB	017566473568	
ACAN1428LK1_BB	686733493724	4149217
3067A002_BB	013803605983	
ACAN77MMK2_BB	718122801701	
ACANEOSDRT3K3_BB	610563301164	
ACANG10LENSK1_BB	718122064199	
ACANPSA2300UK1_BB	anon	10768788
ACANPSG1XK1_BB	610696375728	
5292B002_BB	013803136531	3674057
0620B015_BB	750845833850	
0621B002_BB	013803051056	
APW801150K15_BB	610696354471	5014835
TRACKINGKEY_BB	689076644068	
107471_BB	050644228032	
G669_BB	641933406035	4851394
G671_BB	641933406059	4929252
G668_BB	641933406028	4929243
G670_BB	641933406042	4900754
MP620-4GRED_BB	716829762257	1304726078
MP827-8G_BB	716829782736	4902698
ACOBMID80244GK1_BB	610696350503	4148254
ACOBTFDVD7009K1_BB	610563293179	4641771
VICTORIA_BB	649496012786	
TRACKING_BB	689076815864	
CV215PNK_BB	716829262153	4132032
MID1125-4G_BB	716829701256	
ACOBCAM5000K2_BB	705105899237	4901944
ACOBMID71254GK1_BB	610696356369	4148379
ACOBMID81254GK1_BB	610696356390	
ACOBMP6204GBLK1_BB	609728170202	4900187
ACOBMID10244GK3_BB	610696354747	
MP820-4G_BB	716829882016	1305524505
MID1024-4G_BB	716829702444	
MID7120-4GBLU_BB	716829712030	4765707
ACOBMP6204GBLK2_BB	609728170219	4900196
MID7120-4G_BB	716829771242	4260033
CAM5002S-BLK_BB	716829650219	1304644297
MP768-4GBLK_BB	716829776810	2304671
MP823-8G_BB	716829882313	
CV140BLACK_BB	716829211403	4132005
MID8125-4G_BB	716829781258	
MID8125-4GWHT_BB	716829782514	
MID1126-4G_BB	716829701263	
ACOBMID70224GK1_BB	610696356338	4148333
ACOBMID81254WK1_BB	610696356789	4285426
DP700_BB	716829907009	1232823
MPCD521_BB	716829985212	
MPA-KIT10-1_BB	716829739006	
MP800-4G_BB	716829780008	
DP700RED_BB	716829937037 	
CSMP135BLK_BB	716829233504	
CVH42_BB	716829224205	
ACOBMID71204GK1_BB	610696356352	
ACOBMID80244GK3_BB	610696356376	4148388
410-ULTRAK_BB	743223004102	
DM014B_BB	851354003021	
AHEADM014BK1_BB	610696362957	
8900_BB	882688472627	4516464
MPA-KIT8-1_BB	716829737804	
CA745_BB	716829867457	8537513
5181B001_BB	013803134063	1305402780
ACAN75300USMK1_BB	718122067602	
ACANEOS7DK1_BB	695819716961	
ACANEOSDRT4IK18_BB	639767686228	
ACANHDVME63PRK2_BB	718122114894	
ACANPSC3300K1_BB	609728163792	
ACAN1755K2_BB	718122224029	
ACAN24105K1_BB	718122408603	
ACANEW73BK1_BB	718122497935	
ACANBGE7K1_BB	705105911632	
ACANWPDC33K1_BB	705105911236	
2044B002_BB	013803079371	8758114
0622B002_BB	013803051100	7314239
0625B002_BB	013803051179	
0628B009_BB	750845826890	7520257
661S205_BB	085126908607	
LXT500VP3_BB	046014505209	
LXT118VP_BB	046014501195	
SUPERTRACKSTICK_BB	033172664923	4571794
ALASTRACKINGKK1_BB	705105855134	4198655
332138_BB	814870007591	6030676
BAL72_BB	718122754274	
ACOBMID11264GK1_BB	610696356697	5546601
MP828-4G_BB	716829782811	
MP301-2G_BB	716829731048	1304726054
MID8127-4G_BB	716829781272	
LXT600VP3_BB	046014506206	
GXT895VP4_BB	046014508958	
MP800-4GBLK_BB	716829780008	
MP823-4G_BB	716829882306	
MID7014-4G_BB	716829701416	
MID7125-4G_BB	716829771259	
ACOBMP6204GRDK3_BB	610696365040	
CVE91WHT_BB	716829209103	4013435
632-643_BB	026815326432	3479664
67080-SOEHNLE_BB	047738670808	
65055_BB	047738650558	
CA81BLK_BB	716829851814	4572514
CSMP135_BB	716829233504	
MP757-4GBLK_BB	716829775714	
PIWIPDK2_BB	068889007329	
PIPADK1_BB	068889015386	
PTAU45_BB	068888901574	3787954
DDR-63_BB	729288029168	3707371
ATS-909X_BB	729288019794	4556407
PC800_BB	047323081101	5237907
PCA2_BB	068888893404	4482358
PVA2_BB	068888904179	3787963
PHPNC45_BB	068889009521	6102293
PVNP4CD_BB	068889011517	
PTCD8UB_BB	068889011555	
PIH30R_BB	068889009538	5292444
AM30B_BB	893871002118	4586871
AM15-PINPOINT_BB	893871002101	
VM380_BB	893871002187	
AM25W_BB	893871002064	
HWINSPIREN_BB	5099113007711	
PTCDS7UIW_BB	068888737852	
A1BR10X500G_BB	718122682263	4802862
MDISC11_BB	013964498684	6170648
AM40B_BB	893871002132	
AM24B_BB	893871002149	
CM560_BB	893871002071	
CM660_BB	893871002088	
A11DVDS22X_BB	718122328048	4802726
VIV-FKND-67_BB	681066151525	1304636162
VIV-QC-902_BB	681066808375	1305647679
VIV-TEL-50600_BB	681066115664	5014917
VIV-VNDX-62_BB	681066195116	
VIV-VNDX-77_BB	681066454268	1304880718
VIV-RC-100-D700_BB	681066444511	
VIV-SK-600_BB	681066539200	
VIV-MSB-1_BB	681066277034	
VIV-CB-110_BB	681066690338	
VIV-CS-430_BB	681066441107	
VIV-SB-FM500H_BB	681066366479	
VIV-DH-72_BB	681066247679	1305398953
VIV-UV-62_BB	681066267875	3290356
VIV-VNDX-55_BB	681066886892	1304880770
VIV-VT-67_BB	681066856314	3290765
AVX029BLAPK2_BB	609722085847	
VIV-SC-55_BB	681066682265	
A3DVDLS20X_BB	718122090259	4624083
A9DVDLS20X_BB	718122088454	4624074
SDD-7_BB	718122684465	5232144
PMBC-3_BB	718122684861	
A1DVDS24X_BB	718122682560	4802899
TB-100_BB	729288029915	
PR-D6WH_BB	729288070535	
WR-2WL_BB	729288029021	4442345
SSB3000_BB	027242712836	1305178265
MDRIF245RK_BB	027242847231	
A10DVDLS22X500G_BB	837654815687	4448776
ICB352B_BB	047323352003	
CMUNDIS_BB		
AIYFINRFACEK1_BB	797734265941	
INYOURFACE_BB	898398002009	1305686654
CL100-SANGEAN_BB	729288028147	
RCR-10WH_BB	729288059219	
HGEC_BB	017932333137	1305119442
RAWUSB3_BB	017932333229	5545144
HWS1_BB	017932550039	4078374
AHODHLPP3K1_BB	705105882031	
RAWSDHC16GBST_BB	017932333199	5316667
ISP100B_BB	047323061011	3833875
H-400_BB	017932400006	
HLMKIT_BB	017932333168	
H-EYEC22_BB	017932550046	1304968157
RAWSD1GB_BB	017932440088	
HSLRM_BB	017932550114	5316694
AHODHLPP3K3_BB	705105882239	
AJAYSB2TRK2_BB	609728166502	1304754453
AJAYSB2RRK2_BB	609728166489	4620624
IMT620_BB	021986801689	
MC403_BB	710137035690	5112266
433P200_BB	710137042551	5112318
D38-19BK_BB	710137025103	5112202
MC401_BB	710137031944	5949622
433P114_BB	710137042537	1305554946
433P140_BB	710137042544	
D38-14GY_BB	710137023093	5112196
M103_BB	710137006546	6275824
DBN45125_BB	710137030848	1305241617
471P3C_BB	710137047303	6007156
5006SI_BB	710137021563	
D38-11OY_BB	710137018693	1304949453
ADUNDD11K1_BB	609728166397	
ADUNMC404K1_BB	610563293360	
ABLAHTDS1K1_BB	610696353382	
HTDS1_BB	845644000029	
APAG_BB	4959112071735	6257291
SW95_BB	710137029620	5112211
ASIG70300DGCK2_BB	797734270211	
580205_BB	085126580346	1304678391
583306_BB	085126583552	4927879
541205_BB	085126541347	1305231953
2590B002_BB	013803095043	
320101_BB	085126320546	3527659
572306_BB	085126572556	1304799188
883101_BB	085126883546	
436001_BB	085126436049	1304650182
708009_BB	085126708191	
708110_BB	085126708405	1304678414
476109_BB	085126476458	1304631754
420205_BB	085126410346	
888110_BB	085126888565	1305412109
320306_BB	085126320553	3480972
436063_BB	085126436063	1305132502
SIGEF430M_BB	085126004088	
AALTIMT620K1_BB	610696353412	
PHRM40_BB	068889005950	3527622
HEYEC22G_BB	017932333373	1305119473
SB2RR_BB	855366002102	
AJAYSB2MBK1_BB	609728165307	
BAU_BB	855366002164	
SB2MB_BB	855366002058	5352561
BAIP_BB	855366002034	
AJAYSB2TRK1_BB	609728165314	4580525
ICRYSTALBLK01_BB	705105266275	
IPIGPNK_BB	718122850549	
AM10-PINPOINT_BB	893871002002	4502116
AM20W_BB	893871002033	4525296
AJAYSB2MBK2_BB	609728166472	
SB2TR_BB	855366002119	4137522
706711_BB	4014230223678	
704629_BB		4507879
ACANPSSX260BK1_BB	610696375957	
1056B002_BB	013803064056	8794977
5669B001_BB	013803140354	
OLYDVDE510_BB	856475001147	1305124163
655110_BB	085126655402	1304678407
660110_BB	085126660406	1305231960
ACANEOS60DK1_BB	610074552482	
ACANEOS7DK2_BB	655642315489	
ACANEH19LK1_BB	718122084067	
5290B002_BB	013803136401	4322112
5188B001_BB	013803134858	5014104
AMRNB4LK1_BB	718122677900	
5784B020_BB	660685046924	5521093
2660A001_BB	082966440779	4162041
2726A001_BB	082966581311	3937573
7276A001_BB	013803007794	
ACAN100400K1_BB	718122390809	
705590_BB		4431768
706214_BB		4433893
730501_BB		4432721
707719_BB	4014230315779	
704946_BB		4435364
705241_BB	4014230808523	4435203
707239_BB	4014230805720	
708807_BB	4014230111630	
707208_BB	4014230113726	
707201_BB		4432903
707780_BB		
707211_BB	4014230223722	
704905_BB	4014230122490	
705815_BB	4014230301581	
703902_BB	4014230105394	4431786
707205_BB	4014230122728	
